item_id,timestamp,target,volume_demand,volume_production,price_lag_1d,price_lag_7d,price_lag_30d,month_sin,month_cos,Fill_Level,Avg_Temp,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
94,2016-05-02,24.954583333333332,0.32869659344621016,0.811318658992326,-1.0312714652859758,-0.7290959973488675,-1.1777866957044607,0.8660254037844387,-0.4999999999999998,-1.432896530040115,-1.3351079708596385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95,2016-05-03,24.455833333333334,0.021059849400824397,0.7677278833971325,-0.6712621149731334,-0.7510848014983436,-1.2515929085245405,0.8660254037844387,-0.4999999999999998,-1.4090665479839457,-1.3351079708596385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96,2016-05-04,25.409166666666668,-0.10159308381279297,0.7995535843104393,-0.7265806248992528,-0.7501451090133237,-0.8976642713846069,0.8660254037844387,-0.4999999999999998,-1.385236565927776,-1.3351079708596385,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97,2016-05-05,21.075833333333332,-0.49032884265969623,-0.3784929956436845,-0.6208423202117325,-0.5808595078369061,-0.9842648990715255,0.8660254037844387,-0.4999999999999998,-1.361406583871607,-1.3351079708596385,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98,2016-05-06,21.644583333333333,-0.37157876366157966,-0.12393956161741439,-1.1014709778822798,-0.9352645285623341,-1.1484348027746534,0.8660254037844387,-0.4999999999999998,-1.337576601815438,-1.3351079708596385,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99,2016-05-07,18.242083333333333,-0.885665016723991,-1.3418726142735433,-1.0383884665630203,-0.9250688650998629,-1.178890527575325,0.8660254037844387,-0.4999999999999998,-1.3137466197592684,-1.3351079708596385,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100,2016-05-08,15.9,-1.084653186799617,-1.5700263685258244,-1.4157743914224132,-1.0245353146392677,-1.0157241073911651,0.8660254037844387,-0.4999999999999998,-1.289916637703099,-1.3351079708596385,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
101,2016-05-09,21.673333333333332,-0.6764605517901416,0.12385743262480158,-1.6755449380345426,-0.6585250917238389,-1.054057177815734,0.8660254037844387,-0.4999999999999998,-1.2660866556469295,-1.3351079708596385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
102,2016-05-10,23.06125,-0.6830609670075332,0.4449317988879019,-1.0351996802765524,-0.7147656869523069,-1.1758299028424735,0.8660254037844387,-0.4999999999999998,-1.2402138053909004,0.6309770451858588,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
103,2016-05-11,22.85625,-0.7092330482173644,0.15790049794600292,-0.8812598669399567,-0.6072648666659781,-0.9416670236913433,0.8660254037844387,-0.4999999999999998,-1.2143409551348716,0.6309770451858588,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
104,2016-05-12,22.575,-0.6002974996729352,0.061432102882552866,-0.9039972995912943,-1.0959049588765637,-0.9594286819770729,0.8660254037844387,-0.4999999999999998,-1.1884681048788426,0.6309770451858588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
105,2016-05-13,23.587083333333336,-0.4274240158922071,0.5057397569443925,-0.9351919480458731,-1.0317709467739242,-0.7195459467678259,0.8660254037844387,-0.4999999999999998,-1.1625952546228133,0.6309770451858588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
106,2016-05-14,20.278333333333332,-0.6555688027542238,-0.966433690056892,-0.822937427903396,-1.4154473884077359,-0.9046384818414326,0.8660254037844387,-0.4999999999999998,-1.1367224043667843,0.6309770451858588,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
107,2016-05-15,20.09625,-0.7903320630188814,-1.1966743755166034,-1.189925136611263,-1.679547961322707,-0.9516015105291246,0.8660254037844387,-0.4999999999999998,-1.1108495541107553,0.5675549478940687,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
108,2016-05-16,22.19458333333333,-0.7126193481984613,-0.3890580848812987,-1.2101207830922271,-1.0285290077006042,-1.1732208456931574,0.8660254037844387,-0.4999999999999998,-1.0849767038547262,0.5675549478940687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109,2016-05-17,23.825,-0.7899876935292783,0.5071223488693153,-0.9773855984740666,-0.8720232243204635,-1.3957934902002098,0.8660254037844387,-0.4999999999999998,-1.028966327237438,0.5675549478940687,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
110,2016-05-18,25.292083333333338,-0.29472697256516717,0.9357258455952447,-0.796549066025523,-0.8951396594519645,-1.1533016978416468,0.8660254037844387,-0.4999999999999998,-0.9729559506201504,0.5675549478940687,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
111,2016-05-19,24.648333333333337,-0.4618609648525115,0.7294326957407924,-0.6338285368276382,-0.9268542808214015,-1.208744162264616,0.8660254037844387,-0.4999999999999998,-0.9169455740028621,0.5675549478940687,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
112,2016-05-20,24.040833333333335,-0.4071636109205611,0.6164775441386452,-0.7052296210681186,-0.812728628515679,-1.0302746184161975,0.8660254037844387,-0.4999999999999998,-0.8609351973855738,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
113,2016-05-21,22.655,-0.7476876412230382,-0.12902645643552493,-0.7726100617300089,-1.1858335296930118,-1.0726717970925863,0.8660254037844387,-0.4999999999999998,-0.8049248207682854,0.4407107533104882,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
114,2016-05-22,22.028333333333332,-0.8748747727164288,-0.5459692250399394,-0.9263188035965705,-1.2063658104907065,-1.0338369849085334,0.8660254037844387,-0.4999999999999998,-0.7489144441509978,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
115,2016-05-23,23.80125,-0.5651144168184905,0.18067413474708244,-0.9958251017827728,-0.9697512427625811,-1.0233505821353202,0.8660254037844387,-0.4999999999999998,-0.6929040675337096,0.4407107533104882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
116,2016-05-24,23.185833333333335,-0.4752913749470302,0.12406612574554439,-0.7991832807839095,-0.7859004080683482,-1.0516989915461596,0.8660254037844387,-0.4999999999999998,-0.6095253394890774,0.4407107533104882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
117,2016-05-25,23.652916666666663,-0.5635647541152767,0.16405694500792115,-0.8674417930319284,-0.6204675460805138,-0.70760449289211,0.8660254037844387,-0.4999999999999998,-0.5261466114444445,0.4407107533104882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
118,2016-05-26,24.74375,-0.5785448269130092,0.20519557643438477,-0.8156355694503249,-0.6930587905483364,-0.7310860072359555,0.8660254037844387,-0.4999999999999998,-0.4427678833998124,0.4407107533104882,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
119,2016-05-27,24.485,-0.6866194517334314,0.25564713837400405,-0.6946465477405658,-0.7615623727063205,-0.7300825237169882,0.8660254037844387,-0.4999999999999998,-0.3593891553551802,0.4407107533104882,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
120,2016-05-28,22.75625,-0.9540797553251289,-0.5014654170414955,-0.7233456243187781,-0.9178332329652059,-0.5493049677749433,0.8660254037844387,-0.4999999999999998,-0.27601042731054803,0.4407107533104882,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121,2016-05-29,20.47875,-1.0473464920926203,-1.113118867299126,-0.9150887301529221,-0.9884981078387369,-0.9277687769536401,0.8660254037844387,-0.4999999999999998,-0.19263169926591517,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
122,2016-05-30,22.00125,-0.7009107855519577,-0.43596186376828744,-1.167696061194,-0.7885785316506561,-0.9168809807728394,0.8660254037844387,-0.4999999999999998,-0.109252971221283,1.0749317262283906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123,2016-05-31,22.948333333333338,-0.8489322711663332,-0.34823249313595017,-0.9988290308932138,-0.8579748216694092,-1.0230997112555784,0.8660254037844387,-0.4999999999999998,-0.07814894557094117,1.0749317262283906,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
124,2016-06-01,22.637916666666666,-0.911550123359153,-0.3107199046823963,-0.8937839406157946,-0.8053050578840188,-0.6322428806176302,0.5000000000000003,-0.8660254037844385,-0.04704491992059934,1.7091526991462929,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
125,2016-06-02,21.722083333333337,-0.8488748762513989,-0.24785110205856833,-0.9282135896508489,-0.6822993115948539,-0.6923013692278512,0.5000000000000003,-0.8660254037844385,-0.015940894270257508,1.7091526991462929,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
126,2016-06-03,22.054166666666664,-0.9537927807504601,-0.49517853677911255,-1.0297926078777582,-0.7114767632547359,-0.5775028546579378,0.5000000000000003,-0.8660254037844385,0.015163131380083584,1.7091526991462929,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
127,2016-06-04,21.892083333333332,-1.2119551081228754,-0.7444363828665294,-0.9929598155543525,-0.9064159692722086,-1.099314284521181,0.5000000000000003,-0.8660254037844385,0.046267157030425415,1.7091526991462929,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
128,2016-06-05,21.41625,-1.3313939261001981,-1.1913266142975638,-1.010937175922991,-1.163233925428272,-1.03082653435163,0.5000000000000003,-0.8660254037844385,0.07737118268076724,1.7091526991462929,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
129,2016-06-06,22.797083333333333,-0.9204463351738985,-0.565247252068574,-1.0637138996787374,-0.9915521084150531,-1.4405488551461725,0.5000000000000003,-0.8660254037844385,0.10847520833110907,1.7091526991462929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
130,2016-06-07,23.665833333333335,-0.8529499152117018,-0.464135435068592,-0.9105597293402575,-0.884756057492489,-1.7225778981520656,0.5000000000000003,-0.8660254037844385,0.12835572016066196,1.7091526991462929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131,2016-06-08,23.645,-0.8703979693515892,-0.5184478197419569,-0.8142029263361139,-0.919759602559498,-1.0273645162111915,0.5000000000000003,-0.8660254037844385,0.14823623199021485,1.7091526991462929,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
132,2016-06-09,23.911666666666665,-0.7763850986899581,-0.3669887873627268,-0.8165136410364534,-1.0230318066632345,-0.8602343361271083,0.5000000000000003,-0.8660254037844385,0.16811674381976777,1.7091526991462929,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
133,2016-06-10,23.7775,-0.79314441385064,-0.39886666155621975,-0.7869364928721121,-0.9855850611351741,-0.8849200306937158,0.5000000000000003,-0.8660254037844385,0.1879972556493199,1.7091526991462929,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
134,2016-06-11,24.048333333333332,-1.1251739967429082,-0.4830221624958328,-0.8018174955422962,-1.0038620799688198,-0.9187875994588782,0.5000000000000003,-0.8660254037844385,0.2078777674788728,1.7091526991462929,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
135,2016-06-12,24.02416666666667,-1.275950438274108,-0.597594685783738,-0.7717782044378871,-1.0575185208634819,-0.7969145260802416,0.5000000000000003,-0.8660254037844385,0.22775827930842568,1.7091526991462929,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
136,2016-06-13,25.714166666666667,-0.9883445195406318,-0.21722538658953394,-0.7744586334902801,-0.901811476095609,-1.195347657286397,0.5000000000000003,-0.8660254037844385,0.2476387911379786,1.7091526991462929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
137,2016-06-14,25.618333333333336,-1.0759865546446066,-0.3824842515778943,-0.5870134569987671,-0.8038485345322366,-1.2172737721758426,0.5000000000000003,-0.8660254037844385,0.277951562758401,1.7091526991462929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
138,2016-06-15,26.80875,-0.8965126556464869,-0.09310515302763661,-0.597642744620327,-0.8061977657447877,-0.9645966220997574,0.5000000000000003,-0.8660254037844385,0.30826433437882345,1.7091526991462929,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
139,2016-06-16,26.395416666666662,-0.8844023285954468,-0.334250054046169,-0.46560850664294723,-0.7761276062241365,-0.768265071613712,0.5000000000000003,-0.8660254037844385,0.3385771059992459,0.060178169559746746,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
140,2016-06-17,26.21666666666667,-0.982145868727777,-0.5927425707264633,-0.5114530862976767,-0.7912566552329641,-0.5916017980994347,0.5000000000000003,-0.8660254037844385,0.3688898776196683,0.060178169559746746,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
141,2016-06-18,24.512083333333333,-1.2630939773289274,-1.124962201901291,-0.5312790184265861,-0.7607166494698027,-0.6691208999396954,0.5000000000000003,-0.8660254037844385,0.39920264924009075,0.060178169559746746,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
142,2016-06-19,23.1425,-1.2882329500699496,-1.20880466315979,-0.7203416952083371,-0.7634417576763611,-0.7422748484724463,0.5000000000000003,-0.8660254037844385,0.4295154208605132,0.060178169559746746,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
143,2016-06-20,25.649583333333336,-0.8143231374612272,-0.5789427381173331,-0.8722480796086343,-0.5728721217142332,-0.9091541576767873,0.5000000000000003,-0.8660254037844385,0.45982819248093565,0.060178169559746746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
144,2016-06-21,26.062083333333337,-0.8885921573856169,-0.4573789952845373,-0.5941766725698182,-0.583678585291967,-0.9846161183031642,0.5000000000000003,-0.8660254037844385,0.4907176725298513,-0.06666602502383373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
145,2016-06-22,25.707916666666662,-0.9429451418279642,-0.5951686282551006,-0.5484245215031025,-0.4494435138068094,-0.7711249996427701,0.5000000000000003,-0.8660254037844385,0.5216071525787663,0.1870223641433272,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
146,2016-06-23,25.113333333333333,-0.902309542054805,-0.5463344380012395,-0.5877066714088693,-0.49605226106381956,-0.84523225751854,0.5000000000000003,-0.8660254037844385,0.552496632627682,0.1870223641433272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
147,2016-06-24,24.672083333333333,-0.9694041976124643,-0.3972753765105542,-0.6536544689565488,-0.5162086648675055,-0.788987006280397,0.5000000000000003,-0.8660254037844385,0.583386112676597,0.1870223641433272,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
148,2016-06-25,23.94333333333333,-1.2753764891247692,-0.9123821717844559,-0.7025954063097323,-0.7084227626784196,-0.657631013647515,0.5000000000000003,-0.8660254037844385,0.6142755927255127,0.1870223641433272,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
149,2016-06-26,22.069166666666664,-1.308665539786397,-1.2515084929918256,-0.7834242065275966,-0.8628612225915154,-0.6887891769114642,0.5000000000000003,-0.8660254037844385,0.6451650727744277,0.1870223641433272,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150,2016-06-27,23.9575,-0.9930509025652071,-0.6128814568781628,-0.9912961009701083,-0.5801547384731407,-0.8969618329213288,0.5000000000000003,-0.8660254037844385,0.6760545528233434,0.1870223641433272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
151,2016-06-28,24.34125,-0.9314087639262623,-0.39774493603222594,-0.7818529205313658,-0.5336399604646329,-1.1712138786552218,0.5000000000000003,-0.8660254037844385,0.6837179589365027,0.1870223641433272,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
152,2016-06-29,23.6725,-0.8404378237561243,-0.5992903173897752,-0.7392895557511184,-0.573576891077999,-0.9878774397398096,0.5000000000000003,-0.8660254037844385,0.6913813650496612,0.1870223641433272,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
153,2016-06-30,23.192916666666665,-0.8764818303345767,-0.652298370058496,-0.8134634976320056,-0.6406239498842009,-0.8738315378091213,0.5000000000000003,-0.8660254037844385,0.6990447711628204,0.1870223641433272,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
154,2016-07-01,22.667083333333338,-0.9622872281606684,-0.8376178612782772,-0.8666561500338135,-0.6903806669660288,-0.9112112988906715,1.2246467991473532e-16,-1.0,0.7067081772759797,0.8212433370612297,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
155,2016-07-02,20.75125,-1.1670148897296782,-1.1974308880792965,-0.9249785890703734,-0.7725567747810591,-1.0214941376252293,1.2246467991473532e-16,-1.0,0.7143715833891389,-0.3203544141909947,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
156,2016-07-03,20.066666666666663,-1.1873900845311913,-1.2323608991636559,-1.137471912913564,-0.9838936146621374,-0.9815053193943644,1.2246467991473532e-16,-1.0,0.7220349895022974,-0.3203544141909947,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,2016-07-04,22.660833333333333,-0.8276961526408116,-0.648802760286051,-1.2134019979667092,-0.7709592975565244,-1.0010230738382875,1.2246467991473532e-16,-1.0,0.7296983956154567,-0.3203544141909947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,2016-07-05,22.1775,-0.41020554141205484,-0.46358761562664164,-0.9256718034804757,-0.7276864586213371,-1.058321982771347,1.2246467991473532e-16,-1.0,0.7434924944935227,-0.3203544141909947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
159,2016-07-06,20.221666666666668,-0.7934313884253088,-1.3081686752735493,-0.9792803845283445,-0.8030967805442206,-0.8920447636783869,1.2246467991473532e-16,-1.0,0.7572865933715895,1.2017759208119712,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
160,2016-07-07,22.78708333333333,-0.8455459711852363,-0.940242703403646,-1.1962102805961854,-0.8571760830571422,-0.7874316068259962,1.2246467991473532e-16,-1.0,0.7710806922496556,1.2017759208119712,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
161,2016-07-08,23.182916666666667,-1.006366522829858,-0.8191485200925219,-0.9116688723964205,-0.916470678861926,-0.7899403156234159,1.2246467991473532e-16,-1.0,0.7848747911277216,1.2017759208119712,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
162,2016-07-09,22.232916666666668,-1.3529170192003883,-1.4384975291775508,-0.867765293089976,-1.1325059811681066,-0.7578288430164473,1.2246467991473532e-16,-1.0,0.7986688900057877,1.2017759208119712,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
163,2016-07-10,22.157083333333333,-1.403080174852565,-1.4556364517185696,-0.973133883425442,-1.2097017188125292,-0.7739849276718282,1.2246467991473532e-16,-1.0,0.8124629888838545,1.2017759208119712,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
164,2016-07-11,22.37,-1.208052253907374,-1.2467607244949226,-0.9815448849346768,-0.9171754482256919,-0.7413717133053758,1.2246467991473532e-16,-1.0,0.8262570877619205,1.2017759208119712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
165,2016-07-12,23.212083333333336,-1.1102513188601095,-0.9576946656257791,-0.9579293806972103,-0.9716776123568727,-0.7442818155103818,1.2246467991473532e-16,-1.0,0.8293515346021672,1.2017759208119712,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
166,2016-07-13,23.27625,-1.0808651224139834,-0.9194777378897177,-0.864530292509501,-1.19222343859115,-0.5407753578637173,1.2246467991473532e-16,-1.0,0.8324459814424138,1.2017759208119712,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,2016-07-14,23.284166666666664,-1.163858169408317,-1.0384849899934119,-0.8574132912324565,-0.9029391070776336,-0.5523154183318465,1.2246467991473532e-16,-1.0,0.8355404282826604,1.2017759208119712,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
168,2016-07-15,23.296666666666667,-1.1640877490680523,-1.2598040445413596,-0.856535219646328,-0.8583037140391664,-0.40896779764730024,1.2246467991473532e-16,-1.0,0.8386348751229078,1.2017759208119712,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
169,2016-07-16,23.202916666666667,-1.3606079378015226,-1.4919751413679436,-0.8551487908261242,-0.965428657331487,-0.4587405801881023,1.2246467991473532e-16,-1.0,0.8417293219631543,1.2017759208119712,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170,2016-07-17,22.90041666666667,-1.4232831849092766,-1.3982197568741523,-0.8655470069776504,-0.9739798589451725,-0.48026530166996034,1.2246467991473532e-16,-1.0,0.8448237688034009,1.2017759208119712,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
171,2016-07-18,24.355833333333333,-1.166785310069943,-0.6853240564160753,-0.899098584426575,-0.9499707159529022,-0.685527855474819,1.2246467991473532e-16,-1.0,0.8479182156436476,1.0749317262283906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
172,2016-07-19,24.639166666666668,-1.1454344017145541,-0.6656808164261407,-0.7376720554608809,-0.855014790341595,-0.8504503718171729,1.2246467991473532e-16,-1.0,0.8640783664625812,1.0749317262283906,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
173,2016-07-20,24.44375,-1.2857075738128605,-0.756540583869623,-0.706246335536268,-0.8477791582069384,-0.5485523551357173,1.2246467991473532e-16,-1.0,0.8802385172815141,1.0749317262283906,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
174,2016-07-21,24.745416666666667,-1.304647895741028,-0.7352017122736517,-0.7279208394254494,-0.8468864503461695,-0.4988799209468123,1.2246467991473532e-16,-1.0,0.8963986681004478,1.0749317262283906,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
175,2016-07-22,25.146666666666665,-1.3052218448903667,-0.6383159309687154,-0.6944616905645383,-0.8454769116186386,-0.5415279705029438,1.2246467991473532e-16,-1.0,0.9125588189193806,1.0749317262283906,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
176,2016-07-23,25.422916666666666,-1.4919275031701502,-0.7537754000197786,-0.6499573254360063,-0.8560484520751176,-0.6131265195812939,1.2246467991473532e-16,-1.0,0.9287189697383142,1.5823085045627125,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
177,2016-07-24,25.115,-1.5930573432835775,-0.9126430381853848,-0.6193172485095088,-0.8901592892813563,-0.6662609719106376,1.2246467991473532e-16,-1.0,0.9448791205572472,1.5823085045627125,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
178,2016-07-25,25.247083333333336,-1.2937428619035984,-0.6443680314702626,-0.6534696117805218,-0.7260419967725513,-0.7540156056443698,1.2246467991473532e-16,-1.0,0.9610392713761808,1.5823085045627125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
179,2016-07-26,24.944999999999997,-1.25058188587335,-0.7156889054841813,-0.638819680580371,-0.694092452281859,-0.9796990490602223,1.2246467991473532e-16,-1.0,0.975663121485921,1.5823085045627125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,2016-07-27,24.858333333333334,-1.2866258924518024,-0.8143224916753403,-0.6723250437352896,-0.7161282410555864,-0.7523096836621244,1.2246467991473532e-16,-1.0,0.9902869715956606,0.1870223641433272,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
